time,temp,tmin,tmax,rhum,prcp,snwd,wspd,wpgt,pres,tsun,cldc
2009-11-30,5.8,4.2,7.2,89,0.0,,12.1,,997.7,,
2009-12-01,6.6,4.4,9.0,81,0.0,,14.5,,1011.2,,6
2009-12-02,7.0,4.1,10.3,89,2.8,,17.1,,1006.8,,8
2009-12-03,8.2,5.5,10.9,85,1.2,,20.9,,1003.8,,
2009-12-04,5.1,0.4,9.2,84,2.8,,11.6,,1011.1,,
2009-12-05,9.6,5.2,12.7,91,3.0,,22.0,,,,7
2009-12-06,10.6,7.5,13.4,84,1.0,,21.6,,,,6
2009-12-07,6.9,3.7,10.3,94,3.0,,12.9,,1009.4,,
2009-12-08,6.5,3.9,8.7,87,4.2,,13.6,,1015.8,,5
2009-12-09,10.9,7.1,13.2,97,2.6,,8.8,,1022.4,,8
2009-12-10,8.9,5.6,12.2,87,0.0,,11.0,,1028.4,,
2009-12-11,5.8,0.7,9.6,87,0.0,,13.8,,1029.4,,
2009-12-12,4.1,2.5,5.1,82,0.0,,21.1,,,,
2009-12-13,1.5,-0.1,3.2,81,0.0,,21.6,,1022.7,,
2009-12-14,-0.4,-2.4,0.8,70,0.0,,22.8,,1019.4,,4
2009-12-15,-1.5,-4.7,-0.1,69,0.0,,16.2,,1017.9,,
2009-12-16,-1.9,-3.6,1.4,71,0.0,,7.4,,1014.2,,
2009-12-17,-1.8,-6.1,0.8,90,4.4,4,7.3,,1007.8,,8
2009-12-18,-2.3,-4.4,-0.6,86,0.2,4,16.1,,1007.4,,
2009-12-19,-3.7,-7.8,-1.1,74,0.0,3,8.0,,1011.5,,
2009-12-20,-1.5,-4.4,1.6,92,1.0,2,14.0,,1004.4,,5
2009-12-21,0.1,-5.1,2.7,96,9.0,3,5.9,,996.4,,
2009-12-22,1.9,0.3,2.1,97,0.0,1,7.5,,989.3,,8
2009-12-23,1.9,-0.5,4.8,96,0.0,,7.4,,996.0,,
2009-12-24,2.6,-1.6,6.5,97,7.8,,8.1,,988.1,,
2009-12-25,4.3,2.5,7.8,85,0.0,,19.0,,999.9,,4
2009-12-26,1.6,-0.9,6.2,89,0.0,,10.5,,1009.5,,3
2009-12-27,4.3,0.5,8.7,83,0.0,,17.2,,1007.1,,
2009-12-28,2.8,0.6,6.2,93,8.4,,8.5,,1005.3,,6
2009-12-29,8.4,2.9,12.7,94,3.6,,13.6,,996.5,,7
2009-12-30,9.9,9.0,11.8,90,8.2,,15.1,,994.0,,7
2009-12-31,5.6,2.2,8.6,94,0.0,,13.0,,993.8,,8
2010-01-01,,-0.4,1.0,,0.0,,,,,,
2010-01-02,,-4.2,4.3,,0.0,,,,,,
2010-01-03,,-3.3,3.9,,0.0,,,,,,
2010-01-04,,-7.4,-1.9,,0.0,,,,,,
2010-01-05,,-7.8,-0.5,,0.0,,,,,,
2010-01-06,,-6.2,-2.6,,1.4,,,,,,
2010-01-07,,-8.0,-1.6,,2.2,,,,,,
2010-01-08,,-13.3,-2.9,,0.0,,,,,,
2010-01-09,,-3.8,-1.2,,0.0,,,,,,
2010-01-10,,-1.7,-0.5,,0.0,,,,,,
2010-01-11,,-1.5,1.8,,0.0,,,,,,
2010-01-12,,-1.0,0.4,,0.2,,,,,,
2010-01-13,,-2.1,3.1,,0.2,,,,,,
2010-01-14,,1.2,5.2,,0.0,,,,,,
2010-01-15,,-0.1,4.2,,0.0,,,,,,
2010-01-16,,2.4,9.2,,8.6,,,,,,
2010-01-17,,4.9,10.4,,0.2,,,,,,
2010-01-18,,0.1,4.5,,0.2,,,,,,
2010-01-19,,0.6,1.8,,0.2,,,,,,
2010-01-20,,-0.3,6.0,,9.6,,,,,,
2010-01-21,,3.5,7.8,,0.0,,,,,,
2010-01-22,,3.3,8.4,,0.0,,,,,,
2010-01-23,,2.5,4.4,,1.4,,,,,,
2010-01-24,,2.0,6.4,,1.8,,,,,,
2010-01-25,,0.5,6.6,,0.0,,,,,,
2010-01-26,,-1.6,-0.1,,0.0,,,,,,
2010-01-27,,-5.6,3.1,,0.4,,,,,,
2010-01-28,,0.2,6.2,,0.6,,,,,,
2010-01-29,,2.5,7.0,,8.4,,,,,,
2010-01-30,,-3.3,3.4,,0.2,,,,,,
2010-01-31,,-5.2,4.5,,0.0,,,,,,
2010-02-01,,-1.7,5.9,,0.4,,,,,,
2010-02-02,,-1.4,7.8,,1.6,,,,,,
2010-02-03,,5.8,10.6,,0.2,,,,,,
2010-02-04,,3.1,10.3,,10.0,,,,,,
2010-02-05,,5.2,11.9,,2.4,,,,,,
2010-02-06,,4.4,8.8,,3.8,,,,,,
2010-02-07,,3.0,6.2,,0.0,,,,,,
2010-02-08,,2.2,4.2,,0.2,,,,,,
2010-02-09,,-2.5,-0.6,,0.0,,,,,,
2010-02-10,,-5.6,3.1,,1.4,,,,,,
2010-02-11,,-4.8,-1.6,,0.2,,,,,,
2010-02-12,,-4.0,0.7,,0.0,,,,,,
2010-02-13,,-4.9,-2.2,,0.0,,,,,,
2010-02-14,,-2.8,2.6,,0.0,,,,,,
2010-02-15,,-2.9,3.1,,0.0,,,,,,
2010-02-16,,-6.3,4.3,,0.0,,,,,,
2010-02-17,,-5.0,4.3,,0.2,,,,,,
2010-02-18,,1.0,11.1,,1.2,,,,,,
2010-02-19,,1.4,8.3,,0.0,,,,,,
2010-02-20,,-0.6,4.6,,2.2,,,,,,
2010-02-21,,1.0,8.9,,0.8,,,,,,
2010-02-22,,5.3,14.8,,2.6,,,,,,
2010-02-23,,9.0,13.4,,1.0,,,,,,
2010-02-24,,6.2,12.5,,4.6,,,,,,
2010-02-25,,7.6,12.2,,3.8,,,,,,
2010-02-26,,5.8,11.6,,2.4,,,,,,
2010-02-27,,4.0,13.6,,11.0,,,,,,
2010-02-28,,7.1,10.6,,1.0,,,,,,
2010-03-01,,-0.3,10.6,,2.6,,,,,,
2010-03-02,,4.9,11.4,,0.0,,,,,,
2010-03-03,,2.6,10.1,,0.0,,,,,,
2010-03-04,,1.4,7.7,,0.0,,,,,,
2010-03-05,,-2.3,6.6,,0.0,,,,,,
2010-03-06,,-1.7,6.8,,0.0,,,,,,
2010-03-07,,-3.5,4.0,,0.0,,,,,,
2010-03-08,,-3.1,6.3,,0.0,,,,,,
2010-03-09,,-2.5,4.4,,0.0,,,,,,
2010-03-10,,-2.1,8.6,,0.0,,,,,,
2010-03-11,,-1.7,6.6,,0.0,,,,,,
2010-03-12,,-2.4,6.0,,0.0,,,,,,
2010-03-13,,3.1,7.9,,0.0,,,,,,
2010-03-14,,2.8,8.8,,0.0,,,,,,
2010-03-15,,-0.1,12.9,,0.2,,,,,,
2010-03-16,,0.4,14.7,,0.0,,,,,,
2010-03-17,,0.8,17.5,,0.0,,,,,,
2010-03-18,,4.1,19.6,,0.0,,,,,,
2010-03-19,,12.1,19.2,,4.0,,,,,,
2010-03-20,,11.5,16.1,,15.7,,,,,,
2010-03-21,,8.0,12.9,,0.2,,,,,,
2010-03-22,,3.4,15.5,,0.0,,,,,,
2010-03-23,,3.8,16.0,,0.2,,,,,,
2010-03-24,,7.3,19.1,,0.0,,,,,,
2010-03-25,,11.6,18.7,,5.0,,,,,,
2010-03-26,,8.2,12.9,,4.2,,,,,,
2010-03-27,,6.2,13.8,,2.4,,,,,,
2010-03-28,,7.2,13.7,,2.2,,,,,,
2010-03-29,,10.4,18.2,,4.6,,,,,,
2010-03-30,,4.8,13.5,,3.2,,,,,,
2010-03-31,,5.2,11.6,,0.4,,,,,,
2010-04-01,,2.3,12.6,,0.0,,,,,,
2010-04-02,,4.3,10.9,,6.2,,,,,,
2010-04-03,,6.1,11.6,,6.0,,,,,,
2010-04-04,,6.2,11.5,,1.0,,,,,,
2010-04-05,,0.1,14.1,,0.2,,,,,,
2010-04-06,,2.1,19.1,,0.0,,,,,,
2010-04-07,,6.7,18.0,,2.4,,,,,,
2010-04-08,,8.6,13.4,,0.0,,,,,,
2010-04-09,,4.2,17.0,,0.0,,,,,,
2010-04-10,,7.4,16.2,,0.0,,,,,,
2010-04-11,,4.6,13.2,,0.0,,,,,,
2010-04-12,,3.8,12.9,,0.8,,,,,,
2010-04-13,,5.4,16.1,,3.6,,,,,,
2010-04-14,,5.9,14.7,,0.0,,,,,,
2010-04-15,,5.0,15.4,,0.4,,,,,,
2010-04-16,,5.9,15.4,,0.0,,,,,,
2010-04-17,,3.2,18.1,,0.0,,,,,,
2010-04-18,,5.2,21.8,,0.0,,,,,,
2010-04-19,,6.2,21.0,,0.0,,,,,,
2010-04-20,,5.4,17.4,,0.0,,,,,,
2010-04-21,,1.4,16.8,,0.0,,,,,,
2010-04-22,,4.6,15.5,,0.0,,,,,,
2010-04-23,,4.1,18.9,,0.0,,,,,,
2010-04-24,,6.4,23.2,,0.0,,,,,,
2010-04-25,,7.8,22.3,,1.0,,,,,,
2010-04-26,,7.2,17.2,,0.0,,,,,,
2010-04-27,,5.5,20.0,,0.0,,,,,,
2010-04-28,,6.8,25.3,,0.0,,,,,,
2010-04-29,,10.9,26.9,,0.0,,,,,,
2010-04-30,,11.2,17.9,,0.0,,,,,,
2010-05-01,,7.2,17.4,,1.0,,,,,,
2010-05-02,,9.6,16.3,,1.4,,,,,,
2010-05-03,,5.9,8.9,,0.0,,,,,,
2010-05-04,,6.0,12.0,,0.0,,,,,,
2010-05-05,,4.4,12.4,,0.0,,,,,,
2010-05-06,,5.4,15.8,,0.0,,,,,,
2010-05-07,,4.8,14.2,,0.0,,,,,,
2010-05-08,,6.0,17.7,,2.6,,,,,,
2010-05-09,,8.9,18.1,,0.0,,,,,,
2010-05-10,,7.4,15.3,,3.6,,,,,,
2010-05-11,,6.0,7.4,,10.8,,,,,,
2010-05-12,,5.5,12.2,,0.4,,,,,,
2010-05-13,,5.5,11.5,,0.6,,,,,,
2010-05-14,,7.2,11.1,,0.4,,,,,,
2010-05-15,,5.9,15.9,,0.0,,,,,,
2010-05-16,,4.0,17.9,,0.2,,,,,,
2010-05-17,,10.0,18.9,,0.0,,,,,,
2010-05-18,,3.9,19.5,,0.0,,,,,,
2010-05-19,,6.7,19.5,,0.0,,,,,,
2010-05-20,,7.0,21.9,,0.0,,,,,,
2010-05-21,,11.5,23.2,,0.0,,,,,,
2010-05-22,,12.6,24.1,,0.0,,,,,,
2010-05-23,,11.7,26.4,,0.0,,,,,,
2010-05-24,,11.3,29.6,,0.0,,,,,,
2010-05-25,,13.3,29.6,,0.0,,,,,,
2010-05-26,,16.6,21.7,,2.6,,,,,,
2010-05-27,,12.7,19.4,,11.8,,,,,,
2010-05-28,,10.5,20.9,,0.0,,,,,,
2010-05-29,,9.7,17.6,,1.4,,,,,,
2010-05-30,,12.8,17.5,,0.2,,,,,,
2010-05-31,,11.8,16.9,,0.0,,,,,,
2010-06-01,,7.5,17.2,,4.6,,,,,,
2010-06-02,,11.9,21.6,,0.0,,,,,,
2010-06-03,,11.6,24.4,,0.0,,,,,,
2010-06-04,,13.3,27.6,,0.0,,,,,,
2010-06-05,,13.7,28.9,,0.0,,,,,,
2010-06-06,,17.2,21.9,,2.4,,,,,,
2010-06-07,,10.6,23.4,,0.0,,,,,,
2010-06-08,,15.5,23.2,,2.2,,,,,,
2010-06-09,,15.1,18.0,,4.8,,,,,,
2010-06-10,,15.9,24.9,,4.6,,,,,,
2010-06-11,,14.5,26.1,,24.6,,,,,,
2010-06-12,,15.3,20.2,,0.8,,,,,,
2010-06-13,,11.1,20.3,,0.0,,,,,,
2010-06-14,,12.7,20.4,,0.0,,,,,,
2010-06-15,,13.9,21.5,,0.0,,,,,,
2010-06-16,,10.6,21.4,,0.0,,,,,,
2010-06-17,,14.4,20.0,,0.2,,,,,,
2010-06-18,,13.1,20.8,,1.0,,,,,,
2010-06-19,,10.7,17.4,,0.6,,,,,,
2010-06-20,,9.7,15.5,,0.0,,,,,,
2010-06-21,,8.6,18.3,,0.0,,,,,,
2010-06-22,,9.8,23.1,,0.0,,,,,,
2010-06-23,,11.1,25.7,,0.0,,,,,,
2010-06-24,,13.1,28.2,,0.0,,,,,,
2010-06-25,,14.4,28.4,,0.0,,,,,,
2010-06-26,,16.3,30.0,,0.0,,,,,,
2010-06-27,,16.4,31.1,,0.0,,,,,,
2010-06-28,,18.7,30.7,,35.0,,,,,,
2010-06-29,,17.1,28.9,,0.0,,,,,,
2010-06-30,,13.6,30.7,,0.0,,,,,,
2010-07-01,,17.0,32.7,,0.0,,,,,,
2010-07-02,,20.0,34.0,,1.0,,,,,,
2010-07-03,,17.9,23.4,,18.3,,,,,,
2010-07-04,,14.8,27.1,,0.0,,,,,,
2010-07-05,,14.5,25.2,,0.0,,,,,,
2010-07-06,,11.2,25.7,,0.0,,,,,,
2010-07-07,,12.5,29.1,,0.0,,,,,,
2010-07-08,,14.5,33.6,,0.6,,,,,,
2010-07-09,,20.7,31.4,,0.0,,,,,,
2010-07-10,,20.4,27.8,,3.8,,,,,,
2010-07-11,,19.9,30.7,,24.1,,,,,,
2010-07-12,,18.8,27.5,,4.7,,,,,,
2010-07-13,,18.4,27.7,,0.0,,,,,,
2010-07-14,,16.4,22.6,,34.0,,,,,,
2010-07-15,,14.5,24.7,,0.0,,,,,,
2010-07-16,,15.7,25.0,,0.0,,,,,,
2010-07-17,,14.1,23.5,,0.0,,,,,,
2010-07-18,,10.5,24.8,,0.0,,,,,,
2010-07-19,,13.8,29.0,,0.0,,,,,,
2010-07-20,,15.0,32.1,,0.0,,,,,,
2010-07-21,,17.9,21.8,,0.8,,,,,,
2010-07-22,,14.3,25.5,,0.2,,,,,,
2010-07-23,,14.1,23.4,,0.0,,,,,,
2010-07-24,,11.6,24.2,,0.0,,,,,,
2010-07-25,,16.6,22.6,,0.0,,,,,,
2010-07-26,,15.2,24.9,,1.0,,,,,,
2010-07-27,,17.2,26.4,,0.2,,,,,,
2010-07-28,,18.2,27.4,,0.0,,,,,,
2010-07-29,,14.3,23.3,,0.0,,,,,,
2010-07-30,,10.7,25.3,,0.0,,,,,,
2010-07-31,,18.9,29.5,,0.6,,,,,,
2010-08-01,,17.3,24.6,,0.0,,,,,,
2010-08-02,,13.8,23.9,,9.1,,,,,,
2010-08-03,,11.3,24.5,,0.0,,,,,,
2010-08-04,,14.5,22.8,,2.0,,,,,,
2010-08-05,,13.9,22.3,,0.0,,,,,,
2010-08-06,,8.9,23.6,,0.0,,,,,,
2010-08-07,,13.9,27.1,,2.4,,,,,,
2010-08-08,,13.3,24.9,,0.0,,,,,,
2010-08-09,,15.6,27.6,,0.0,,,,,,
2010-08-10,,12.7,25.8,,1.6,,,,,,
2010-08-11,,16.9,22.6,,23.9,,,,,,
2010-08-12,,12.6,22.6,,0.0,,,,,,
2010-08-13,,13.0,22.4,,1.4,,,,,,
2010-08-14,,11.5,22.2,,0.6,,,,,,
2010-08-15,,14.0,16.7,,30.2,,,,,,
2010-08-16,,13.4,18.5,,6.8,,,,,,
2010-08-17,,13.7,19.2,,0.4,,,,,,
2010-08-18,,15.3,21.8,,0.0,,,,,,
2010-08-19,,9.2,25.5,,0.0,,,,,,
2010-08-20,,14.2,29.7,,0.0,,,,,,
2010-08-21,,15.5,30.5,,0.0,,,,,,
2010-08-22,,17.3,28.9,,0.0,,,,,,
2010-08-23,,19.1,23.8,,3.8,,,,,,
2010-08-24,,12.3,22.1,,0.0,,,,,,
2010-08-25,,11.1,22.6,,0.0,,,,,,
2010-08-26,,19.5,25.8,,10.6,,,,,,
2010-08-27,,17.3,25.9,,3.0,,,,,,
2010-08-28,,11.4,21.4,,0.0,,,,,,
2010-08-29,,9.9,20.1,,2.2,,,,,,
2010-08-30,,8.7,19.0,,0.0,,,,,,
2010-08-31,,9.3,20.0,,0.0,,,,,,
2010-09-01,,9.9,22.0,,0.0,,,,,,
2010-09-02,,11.3,23.1,,0.0,,,,,,
2010-09-03,,11.3,23.4,,0.0,,,,,,
2010-09-04,,12.1,22.4,,0.0,,,,,,
2010-09-05,,12.0,24.0,,0.0,,,,,,
2010-09-06,,13.8,20.3,,2.8,,,,,,
2010-09-07,,13.8,21.2,,13.5,,,,,,
2010-09-08,,14.4,17.0,,4.0,,,,,,
2010-09-09,,11.0,21.7,,6.0,,,,,,
2010-09-10,,9.6,23.3,,0.2,,,,,,
2010-09-11,,11.7,24.7,,0.0,,,,,,
2010-09-12,,14.0,21.9,,0.8,,,,,,
2010-09-13,,8.5,22.2,,0.0,,,,,,
2010-09-14,,13.9,23.5,,8.4,,,,,,
2010-09-15,,13.3,20.3,,0.4,,,,,,
2010-09-16,,10.0,19.6,,0.0,,,,,,
2010-09-17,,7.9,19.0,,0.2,,,,,,
2010-09-18,,4.3,17.9,,0.0,,,,,,
2010-09-19,,4.0,20.6,,0.0,,,,,,
2010-09-20,,8.1,22.6,,0.0,,,,,,
2010-09-21,,6.8,23.4,,0.0,,,,,,
2010-09-22,,8.0,26.0,,0.0,,,,,,
2010-09-23,,12.3,23.1,,11.2,,,,,,
2010-09-24,,12.9,18.5,,1.8,,,,,,
2010-09-25,,11.0,14.6,,0.0,,,,,,
2010-09-26,,5.1,14.2,,7.8,,,,,,
2010-09-27,,9.0,13.5,,0.0,,,,,,
2010-09-28,,7.9,16.2,,0.0,,,,,,
2010-09-29,,12.3,19.5,,1.6,,,,,,
2010-09-30,,12.8,17.6,,0.8,,,,,,
2010-10-01,,8.7,17.2,,7.0,,,,,,
2010-10-02,,13.4,20.6,,0.0,,,,,,
2010-10-03,,14.5,24.6,,0.8,,,,,,
2010-10-04,,15.6,18.2,,1.8,,,,,,
2010-10-05,,12.2,17.1,,0.2,,,,,,
2010-10-06,,14.4,18.6,,0.0,,,,,,
2010-10-07,,14.0,22.4,,0.2,,,,,,
2010-10-08,,12.6,22.5,,0.2,,,,,,
2010-10-09,,12.0,23.6,,0.0,,,,,,
2010-10-10,,11.7,19.2,,0.0,,,,,,
2010-10-11,,9.1,20.6,,0.0,,,,,,
2010-10-12,,6.4,16.9,,0.0,,,,,,
2010-10-13,,4.8,14.0,,0.0,,,,,,
2010-10-14,,5.3,14.3,,0.0,,,,,,
2010-10-15,,8.9,13.1,,5.0,,,,,,
2010-10-16,,8.9,13.9,,0.4,,,,,,
2010-10-17,,3.3,7.8,,0.0,,,,,,
2010-10-18,,1.0,13.6,,0.0,,,,,,
2010-10-19,,9.1,13.6,,4.2,,,,,,
2010-10-20,,5.7,11.2,,0.0,,,,,,
2010-10-21,,-2.0,11.2,,0.2,,,,,,
2010-10-22,,-0.6,10.8,,0.0,,,,,,
2010-10-23,,0.2,11.9,,4.8,,,,,,
2010-10-24,,3.1,11.6,,0.2,,,,,,
2010-10-25,,4.1,11.7,,0.0,,,,,,
2010-10-26,,-1.2,11.8,,0.2,,,,,,
2010-10-27,,7.3,14.1,,0.6,,,,,,
2010-10-28,,8.6,13.3,,0.0,,,,,,
2010-10-29,,7.2,16.0,,7.6,,,,,,
2010-10-30,,9.5,14.5,,1.4,,,,,,
2010-10-31,,8.5,16.6,,0.2,,,,,,
2010-11-01,,7.5,14.6,,0.2,,,,,,
2010-11-02,,4.9,13.1,,0.2,,,,,,
2010-11-03,,11.1,15.9,,0.0,,,,,,
2010-11-04,,13.4,17.0,,0.0,,,,,,
2010-11-05,,10.3,18.0,,0.0,,,,,,
2010-11-06,,10.4,12.7,,13.8,,,,,,
2010-11-07,,6.0,8.5,,7.8,,,,,,
2010-11-08,,2.8,7.7,,13.0,,,,,,
2010-11-09,,5.6,9.9,,11.0,,,,,,
2010-11-10,,4.2,9.9,,0.8,,,,,,
2010-11-11,,0.7,14.7,,10.0,,,,,,
2010-11-12,,10.1,15.3,,1.6,,,,,,
2010-11-13,,13.7,15.6,,1.8,,,,,,
2010-11-14,,11.5,13.4,,0.8,,,,,,
2010-11-15,,4.4,11.1,,0.2,,,,,,
2010-11-16,,3.2,11.5,,0.2,,,,,,
2010-11-17,,1.8,6.2,,0.6,,,,,,
2010-11-18,,5.0,8.2,,0.8,,,,,,
2010-11-19,,4.7,7.3,,0.0,,,,,,
2010-11-20,,5.1,10.4,,3.0,,,,,,
2010-11-21,,4.6,6.7,,5.6,,,,,,
2010-11-22,,3.9,5.0,,0.0,,,,,,
2010-11-23,,0.3,6.7,,0.2,,,,,,
2010-11-24,,2.0,8.1,,6.8,,,,,,
2010-11-25,,0.8,5.1,,1.8,,,,,,
2010-11-26,,-1.3,4.1,,3.4,,,,,,
